product_id,customer_id,order_id,id,sales,quantity,discount,profit,order_date,ship_date,ship_mode,customer_name,segment,country,state,city,postal_code,region,product_name,category,subcategory
TEC-PH-10004700,AP-10720,CA-2014-127964,1164,9.9900,1,0.000,4.5954,2014-03-03,2014-03-08,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"PowerGen Dual USB Car Charger",Technology,Phones
OFF-BI-10004593,AP-10720,CA-2014-127964,1165,125.7600,3,0.200,40.8720,2014-03-03,2014-03-08,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Ibico Laser Imprintable Binding System Covers","Office Supplies",Binders
OFF-BI-10003429,AP-10720,CA-2014-127964,1166,25.3200,5,0.200,9.1785,2014-03-03,2014-03-08,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Cardinal HOLDit! Binder Insert Strips,Extra Strips","Office Supplies",Binders
OFF-PA-10001526,AP-10720,CA-2016-154403,1579,4.9800,1,0.000,2.4402,2016-05-23,2016-05-27,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Xerox 1949","Office Supplies",Paper
FUR-BO-10003450,AP-10720,US-2016-114174,2545,173.9400,3,0.000,13.9152,2016-09-08,2016-09-14,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases
OFF-LA-10000248,AP-10720,US-2016-114174,2546,14.7600,4,0.000,6.9372,2016-09-08,2016-09-14,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Avery 52","Office Supplies",Labels
TEC-AC-10004127,AP-10720,US-2015-165449,2749,27.1680,4,0.200,-1.3584,2015-11-22,2015-11-26,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"SanDisk Cruzer 8 GB USB Flash Drive",Technology,Accessories
FUR-FU-10003424,AP-10720,CA-2016-120250,4583,25.6320,3,0.200,3.8448,2016-09-19,2016-09-22,"First Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Nu-Dell Oak Frame",Furniture,Furnishings
OFF-BI-10001628,AP-10720,CA-2017-143021,6951,58.4080,7,0.200,18.2525,2017-11-19,2017-11-19,"Same Day","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity","Office Supplies",Binders
FUR-TA-10001676,AP-10720,CA-2017-143021,6952,79.9740,3,0.400,-29.3238,2017-11-19,2017-11-19,"Same Day","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Hon 61000 Series Interactive Training Tables",Furniture,Tables
FUR-FU-10002878,AP-10720,CA-2016-136322,9807,45.5680,2,0.200,9.6832,2016-10-21,2016-10-26,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Seth Thomas 14" Day/Date Wall Clock",Furniture,Furnishings
OFF-BI-10004817,AP-10720,CA-2016-136322,9808,28.7520,8,0.700,-21.0848,2016-10-21,2016-10-26,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"GBC Personal VeloBind Strips","Office Supplies",Binders
TEC-PH-10004080,AP-10720,US-2016-103674,9975,271.9600,5,0.200,27.1960,2016-12-06,2016-12-10,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Avaya 5410 Digital phone",Technology,Phones
OFF-AR-10004752,AP-10720,US-2016-103674,9976,18.6900,7,0.000,5.2332,2016-12-06,2016-12-10,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Blackstonian Pencils","Office Supplies",Art
OFF-PA-10000743,AP-10720,US-2016-103674,9977,13.3600,2,0.000,6.4128,2016-12-06,2016-12-10,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Xerox 1977","Office Supplies",Paper
TEC-PH-10002496,AP-10720,US-2016-103674,9978,249.5840,2,0.200,31.1980,2016-12-06,2016-12-10,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Cisco SPA301",Technology,Phones
OFF-FA-10003467,AP-10720,US-2016-103674,9979,13.8600,7,0.000,0.0000,2016-12-06,2016-12-10,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Alliance Big Bands Rubber Bands, 12/Pack","Office Supplies",Fasteners
OFF-BI-10003727,AP-10720,US-2016-103674,9980,13.3760,4,0.200,4.6816,2016-12-06,2016-12-10,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Avery Durable Slant Ring Binders With Label Holder","Office Supplies",Binders
OFF-BI-10002026,AP-10720,US-2016-103674,9981,437.4720,14,0.200,153.1152,2016-12-06,2016-12-10,"Standard Class","Anne Pryor","Home Office","United States",California,"Los Angeles",90032,West,"Ibico Recycled Linen-Style Covers","Office Supplies",Binders
OFF-EN-10001219,AP-10915,CA-2017-146136,713,24.4480,4,0.200,8.8624,2017-09-03,2017-09-07,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"#10- 4 1/8" x 9 1/2" Security-Tint Envelopes","Office Supplies",Envelopes
FUR-FU-10004188,AP-10915,CA-2014-146969,1143,204.6000,2,0.000,53.1960,2014-09-29,2014-10-03,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Luxo Professional Combination Clamp-On Lamps",Furniture,Furnishings
OFF-FA-10001561,AP-10915,CA-2014-146969,1144,8.7200,4,0.000,2.8776,2014-09-29,2014-10-03,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Stockwell Push Pins","Office Supplies",Fasteners
OFF-PA-10002105,AP-10915,CA-2014-146969,1145,6.4800,1,0.000,3.1104,2014-09-29,2014-10-03,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Xerox 223","Office Supplies",Paper
TEC-MA-10004241,AP-10915,CA-2014-146969,1146,686.3200,2,0.200,223.0540,2014-09-29,2014-10-03,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Star Micronics TSP800 TSP847IIU Receipt Printer",Technology,Machines
OFF-ST-10004340,AP-10915,CA-2014-146969,1147,62.1800,1,0.000,16.7886,2014-09-29,2014-10-03,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Fellowes Mobile File Cart, Black","Office Supplies",Storage
OFF-BI-10001718,AP-10915,CA-2016-128412,2193,153.5520,3,0.200,51.8238,2016-12-10,2016-12-17,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"GBC DocuBind P50 Personal Binding Machine","Office Supplies",Binders
OFF-AP-10002082,AP-10915,CA-2016-128412,2194,65.3400,3,0.000,22.8690,2016-12-10,2016-12-17,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Holmes HEPA Air Purifier","Office Supplies",Appliances
OFF-PA-10001125,AP-10915,CA-2016-128412,2195,123.9200,4,0.000,55.7640,2016-12-10,2016-12-17,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Xerox 1988","Office Supplies",Paper
OFF-AP-10000252,AP-10915,CA-2016-128412,2196,35.1000,3,0.000,12.2850,2016-12-10,2016-12-17,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Harmony HEPA Quiet Air Purifiers","Office Supplies",Appliances
TEC-AC-10003038,AP-10915,CA-2016-128412,2197,44.7500,5,0.000,8.5025,2016-12-10,2016-12-17,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Kingston Digital DataTraveler 16GB USB 2.0",Technology,Accessories
FUR-BO-10001811,AP-10915,US-2017-132059,3177,180.5880,2,0.700,-240.7840,2017-09-23,2017-09-29,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases
TEC-AC-10003280,AP-10915,US-2017-132059,3178,47.9840,2,0.200,0.5998,2017-09-23,2017-09-29,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Belkin F8E887 USB Wired Ergonomic Keyboard",Technology,Accessories
OFF-FA-10002763,AP-10915,CA-2014-113047,3746,11.8500,3,0.000,3.7920,2014-10-24,2014-10-24,"Same Day","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Advantus Map Pennant Flags and Round Head Tacks","Office Supplies",Fasteners
OFF-AR-10003056,AP-10915,US-2016-164588,4161,12.8400,3,0.000,3.7236,2016-04-16,2016-04-23,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Newell 341","Office Supplies",Art
OFF-FA-10002280,AP-10915,CA-2016-168893,4432,20.0000,4,0.000,9.6000,2016-11-03,2016-11-08,"Second Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Advantus Plastic Paper Clips","Office Supplies",Fasteners
OFF-AR-10001770,AP-10915,CA-2016-168893,4433,7.9800,3,0.000,2.0748,2016-11-03,2016-11-08,"Second Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Economy #2 Pencils","Office Supplies",Art
FUR-FU-10002885,AP-10915,CA-2016-168893,4434,24.1000,5,0.000,9.1580,2016-11-03,2016-11-08,"Second Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Magna Visual Magnetic Picture Hangers",Furniture,Furnishings
OFF-AR-10003772,AP-10915,CA-2016-168893,4435,8.7500,1,0.000,2.6250,2016-11-03,2016-11-08,"Second Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Boston 16750 Black Compact Battery Pencil Sharpener","Office Supplies",Art
FUR-TA-10003392,AP-10915,CA-2016-168893,4436,842.9400,3,0.000,160.1586,2016-11-03,2016-11-08,"Second Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Global Adaptabilities Conference Tables",Furniture,Tables
OFF-AR-10003373,AP-10915,CA-2017-168228,4638,123.9200,4,0.000,33.4584,2017-04-27,2017-04-29,"First Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Boston School Pro Electric Pencil Sharpener, 1670","Office Supplies",Art
OFF-AR-10000390,AP-10915,CA-2017-168228,4639,12.3900,3,0.000,5.6994,2017-04-27,2017-04-29,"First Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Newell Chalk Holder","Office Supplies",Art
OFF-AR-10001725,AP-10915,CA-2017-168228,4640,47.3000,2,0.000,12.2980,2017-04-27,2017-04-29,"First Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Boston Home & Office Model 2000 Electric Pencil Sharpeners","Office Supplies",Art
OFF-AR-10003156,AP-10915,CA-2014-105270,5780,30.4800,3,0.000,7.9248,2014-11-11,2014-11-18,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"50 Colored Long Pencils","Office Supplies",Art
FUR-CH-10000988,AP-10915,CA-2014-105270,5781,112.6480,1,0.200,11.2648,2014-11-11,2014-11-18,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Hon Olson Stacker Stools",Furniture,Chairs
OFF-PA-10001837,AP-10915,CA-2014-124737,7021,15.5520,3,0.200,5.4432,2014-08-23,2014-08-27,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Xerox 1976","Office Supplies",Paper
OFF-SU-10004661,AP-10915,CA-2014-124737,7022,6.8000,1,0.200,0.5100,2014-08-23,2014-08-27,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Acme Titanium Bonded Scissors","Office Supplies",Supplies
FUR-FU-10003274,AP-10915,CA-2014-124737,7023,4.2240,3,0.200,1.2672,2014-08-23,2014-08-27,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Regeneration Desk Collection",Furniture,Furnishings
TEC-PH-10000149,AP-10915,CA-2014-124737,7024,143.6400,9,0.200,10.7730,2014-08-23,2014-08-27,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Cisco SPA525G2 IP Phone - Wireless",Technology,Phones
OFF-PA-10000019,AP-10915,CA-2014-124737,7025,31.1040,6,0.200,10.8864,2014-08-23,2014-08-27,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Xerox 1931","Office Supplies",Paper
OFF-PA-10001125,AP-10915,CA-2014-124737,7026,223.0560,9,0.200,69.7050,2014-08-23,2014-08-27,"Standard Class","Arthur Prichep",Consumer,"United States",Colorado,Denver,80219,West,"Xerox 1988","Office Supplies",Paper
OFF-AR-10003338,AR-10345,CA-2017-126438,4927,14.8800,2,0.000,3.7200,2017-09-10,2017-09-13,"First Class","Alex Russell",Corporate,"United States",Texas,Austin,78745,Central,"Eberhard Faber 3 1/2" Golf Pencils","Office Supplies",Art
TEC-AC-10003116,AR-10345,CA-2017-126396,5769,85.2000,6,0.200,20.2350,2017-09-08,2017-09-12,"Second Class","Alex Russell",Corporate,"United States",Texas,Austin,78745,Central,"Memorex Froggy Flash Drive 8 GB",Technology,Accessories
TEC-PH-10002170,AR-10345,US-2014-115189,7360,251.9640,6,0.400,-50.3928,2014-12-30,2015-01-03,"Second Class","Alex Russell",Corporate,"United States",Texas,Austin,78745,Central,"ClearSounds CSC500 Amplified Spirit Phone Corded phone",Technology,Phones
FUR-TA-10004575,AR-10345,US-2014-115189,7361,523.7640,3,0.400,-192.0468,2014-12-30,2015-01-03,"Second Class","Alex Russell",Corporate,"United States",Texas,Austin,78745,Central,"Hon 5100 Series Wood Tables",Furniture,Tables
FUR-CH-10003981,AR-10345,CA-2015-139374,7725,179.8860,1,0.300,-2.5698,2015-09-10,2015-09-14,"Standard Class","Alex Russell",Corporate,"United States",Texas,Austin,78745,Central,"Global Commerce Series Low-Back Swivel/Tilt Chairs",Furniture,Chairs
FUR-TA-10004915,AR-10405,US-2017-134481,379,1488.4240,7,0.300,-297.6848,2017-08-27,2017-09-01,"Standard Class","Allen Rosenblatt",Corporate,"United States",Michigan,Trenton,48183,Central,"Office Impressions End Table, 20-1/2"H x 24"W x 20"D",Furniture,Tables
OFF-PA-10003892,AR-10405,CA-2017-140844,654,97.8200,2,0.000,45.9754,2017-06-19,2017-06-23,"Standard Class","Allen Rosenblatt",Corporate,"United States",Michigan,Trenton,48183,Central,"Xerox 1943","Office Supplies",Paper
TEC-AC-10001101,AR-10405,CA-2017-140844,655,103.1200,8,0.000,10.3120,2017-06-19,2017-06-23,"Standard Class","Allen Rosenblatt",Corporate,"United States",Michigan,Trenton,48183,Central,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",Technology,Accessories
FUR-TA-10001866,AR-10405,CA-2014-157882,2276,143.4320,1,0.200,3.5858,2014-10-03,2014-10-08,"Second Class","Allen Rosenblatt",Corporate,"United States",Michigan,Trenton,48183,Central,"Bevis Round Conference Room Tables and Bases",Furniture,Tables
FUR-CH-10002774,AR-10405,CA-2014-157882,2277,122.3520,3,0.200,13.7646,2014-10-03,2014-10-08,"Second Class","Allen Rosenblatt",Corporate,"United States",Michigan,Trenton,48183,Central,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs
TEC-AC-10004469,AR-10405,CA-2015-164427,4582,239.7000,6,0.000,105.4680,2015-07-31,2015-08-06,"Standard Class","Allen Rosenblatt",Corporate,"United States",Michigan,Trenton,48183,Central,"Microsoft Sculpt Comfort Mouse",Technology,Accessories
OFF-BI-10002225,AR-10405,CA-2017-149468,6908,41.2800,2,0.000,19.8144,2017-05-20,2017-05-20,"Same Day","Allen Rosenblatt",Corporate,"United States",Michigan,Trenton,48183,Central,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"","Office Supplies",Binders
OFF-BI-10000848,AR-10510,US-2014-105767,609,3.2820,2,0.700,-2.6256,2014-05-23,2014-05-27,"Standard Class","Andrew Roberts",Consumer,"United States",Ohio,Columbus,43229,East,"Angle-D Ring Binders","Office Supplies",Binders
OFF-AR-10001246,AR-10510,US-2014-105767,610,21.1680,9,0.200,2.3814,2014-05-23,2014-05-27,"Standard Class","Andrew Roberts",Consumer,"United States",Ohio,Columbus,43229,East,"Newell 317","Office Supplies",Art
TEC-PH-10003092,AR-10510,US-2014-105767,611,55.1880,2,0.400,-10.1178,2014-05-23,2014-05-27,"Standard Class","Andrew Roberts",Consumer,"United States",Ohio,Columbus,43229,East,"Motorola L804",Technology,Phones
OFF-PA-10003441,AR-10510,CA-2015-112319,762,58.3200,9,0.000,27.9936,2015-08-31,2015-09-05,"Standard Class","Andrew Roberts",Consumer,"United States",Ohio,Columbus,43229,East,"Xerox 226","Office Supplies",Paper
OFF-BI-10004656,AR-10510,CA-2017-111808,2975,10.8000,5,0.000,5.1840,2017-12-16,2017-12-20,"Standard Class","Andrew Roberts",Consumer,"United States",Ohio,Columbus,43229,East,"Peel & Stick Add-On Corner Pockets","Office Supplies",Binders
TEC-AC-10003280,AR-10510,CA-2016-147536,3352,89.9700,3,0.000,18.8937,2016-12-26,2016-12-31,"Standard Class","Andrew Roberts",Consumer,"United States",Ohio,Columbus,43229,East,"Belkin F8E887 USB Wired Ergonomic Keyboard",Technology,Accessories
OFF-AP-10003971,AR-10510,CA-2014-115056,5826,26.1360,3,0.200,1.9602,2014-05-02,2014-05-02,"Same Day","Andrew Roberts",Consumer,"United States",Ohio,Columbus,43229,East,"Belkin 6 Outlet Metallic Surge Strip","Office Supplies",Appliances
OFF-BI-10003708,AR-10540,CA-2017-154935,1508,17.8800,3,0.200,5.5875,2017-12-24,2017-12-29,"Standard Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"","Office Supplies",Binders
OFF-PA-10002586,AR-10540,CA-2015-123505,2154,14.9400,3,0.000,7.0218,2015-11-22,2015-11-26,"Standard Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"Xerox 1970","Office Supplies",Paper
FUR-FU-10001095,AR-10540,CA-2014-122588,3991,52.9600,2,0.000,20.1248,2014-11-25,2014-11-27,"Second Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"DAX Black Cherry Wood-Tone Poster Frame",Furniture,Furnishings
OFF-BI-10002982,AR-10540,CA-2016-138037,5358,27.2400,5,0.200,9.5340,2016-09-29,2016-10-03,"Standard Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies",Binders
OFF-BI-10004995,AR-10540,CA-2017-138289,6522,5443.9600,4,0.000,2504.2216,2017-01-16,2017-01-18,"Second Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"GBC DocuBind P400 Electric Binding System","Office Supplies",Binders
FUR-CH-10004626,AR-10540,CA-2017-138289,6523,302.6700,3,0.000,72.6408,2017-01-16,2017-01-18,"Second Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"Office Star Flex Back Scooter Chair with Aluminum Finish Frame",Furniture,Chairs
OFF-PA-10001260,AR-10540,CA-2017-138289,6524,56.0700,7,0.000,25.2315,2017-01-16,2017-01-18,"Second Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"TOPS Money Receipt Book, Consecutively Numbered in Red,","Office Supplies",Paper
TEC-CO-10001943,AR-10540,US-2015-136987,7462,639.9680,4,0.200,215.9892,2015-04-11,2015-04-14,"Second Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"Canon PC-428 Personal Copier",Technology,Copiers
OFF-PA-10003127,AR-10540,US-2015-136987,7463,52.7600,2,0.000,24.2696,2015-04-11,2015-04-14,"Second Class","Andy Reiter",Consumer,"United States",California,"Los Angeles",90004,West,"Easy-staple paper","Office Supplies",Paper
OFF-BI-10003963,AR-10570,CA-2016-157588,6958,36.4000,5,0.000,17.1080,2016-07-14,2016-07-19,"Standard Class","Anemone Ratner",Consumer,"United States",Georgia,Columbus,31907,South,"Cardinal Holdit Data Disk Pockets","Office Supplies",Binders
FUR-FU-10004848,AR-10570,CA-2016-157588,6959,51.7500,1,0.000,15.5250,2016-07-14,2016-07-19,"Standard Class","Anemone Ratner",Consumer,"United States",Georgia,Columbus,31907,South,"DAX Solid Wood Frames",Furniture,Furnishings
FUR-FU-10001935,AR-10825,CA-2016-160745,650,14.8000,4,0.000,6.0680,2016-12-11,2016-12-16,"Second Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"3M Hangers With Command Adhesive",Furniture,Furnishings
TEC-PH-10003273,AR-10825,CA-2016-160745,651,302.3760,3,0.200,22.6782,2016-12-11,2016-12-16,"Second Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"AT&T TR1909W",Technology,Phones
TEC-AC-10001142,AR-10825,CA-2016-160745,652,316.0000,4,0.000,31.6000,2016-12-11,2016-12-16,"Second Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"First Data FD10 PIN Pad",Technology,Accessories
FUR-CH-10002647,AR-10825,US-2016-148110,3146,347.8020,7,0.300,-24.8430,2016-09-05,2016-09-11,"Standard Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs
OFF-AR-10001374,AR-10825,CA-2014-109218,3149,32.4000,5,0.000,10.3680,2014-06-30,2014-07-03,"Second Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"BIC Brite Liner Highlighters, Chisel Tip","Office Supplies",Art
OFF-PA-10003848,AR-10825,CA-2015-160213,4168,19.4400,3,0.000,9.3312,2015-03-08,2015-03-13,"Standard Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Xerox 1997","Office Supplies",Paper
OFF-SU-10000646,AR-10825,CA-2017-141425,6259,384.5920,2,0.200,-81.7258,2017-11-02,2017-11-06,"Second Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Premier Automatic Letter Opener","Office Supplies",Supplies
OFF-AR-10003469,AR-10825,CA-2017-118724,7085,3.5200,2,0.000,1.6896,2017-07-21,2017-07-25,"Second Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Nontoxic Chalk","Office Supplies",Art
TEC-PH-10002549,AR-10825,CA-2017-118724,7086,1626.1920,9,0.200,121.9644,2017-07-21,2017-07-25,"Second Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Polycom SoundPoint IP 450 VoIP phone",Technology,Phones
FUR-TA-10004619,AR-10825,CA-2016-132304,9061,1115.1700,7,0.000,334.5510,2016-06-14,2016-06-18,"Standard Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Hon Non-Folding Utility Tables",Furniture,Tables
OFF-PA-10000743,AR-10825,US-2017-108343,9320,13.3600,2,0.000,6.4128,2017-07-20,2017-07-25,"Standard Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Xerox 1977","Office Supplies",Paper
FUR-CH-10002780,AR-10825,US-2017-108343,9321,163.7640,2,0.100,25.4744,2017-07-20,2017-07-25,"Standard Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Office Star - Task Chair with Contemporary Loop Arms",Furniture,Chairs
FUR-FU-10000747,AR-10825,US-2017-108343,9322,183.9200,4,0.000,31.2664,2017-07-20,2017-07-25,"Standard Class","Anthony Rawles",Corporate,"United States","New York","New York City",10009,East,"Tenex B1-RE Series Chair Mats for Low Pile Carpets",Furniture,Furnishings
TEC-MA-10002178,AS-10045,CA-2017-113481,1342,695.7000,2,0.500,-27.8280,2017-01-02,2017-01-04,"First Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Cisco CP-7937G Unified IP Conference Station Phone",Technology,Machines
OFF-BI-10003694,AS-10045,CA-2017-113481,1343,15.6600,5,0.700,-12.5280,2017-01-02,2017-01-04,"First Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Avery 3 1/2" Diskette Storage Pages, 10/Pack","Office Supplies",Binders
OFF-BI-10000474,AS-10045,CA-2017-113481,1344,28.8540,6,0.700,-21.1596,2017-01-02,2017-01-04,"First Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies",Binders
OFF-ST-10000649,AS-10045,CA-2016-162901,1353,31.4000,2,0.000,7.8500,2016-03-28,2016-03-31,"First Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Hanging Personal Folder File","Office Supplies",Storage
TEC-MA-10000488,AS-10045,CA-2017-162691,1835,1439.9820,3,0.400,-263.9967,2017-08-01,2017-08-07,"Standard Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Bady BDG101FRU Card Printer",Technology,Machines
OFF-PA-10003729,AS-10045,CA-2017-162691,1836,36.2880,7,0.200,12.7008,2017-08-01,2017-08-07,"Standard Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Xerox 1998","Office Supplies",Paper
FUR-TA-10001520,AS-10045,CA-2017-101749,3041,171.2880,3,0.200,-6.4233,2017-10-03,2017-10-08,"Standard Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables
OFF-PA-10002709,AS-10045,US-2014-150126,4581,65.7800,11,0.000,32.2322,2014-07-27,2014-08-02,"Standard Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Xerox 1956","Office Supplies",Paper
OFF-BI-10002931,AS-10045,US-2017-147655,9130,88.0740,7,0.700,-58.7160,2017-09-04,2017-09-05,"First Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Avery Trapezoid Extra Heavy Duty 4" Binders","Office Supplies",Binders
FUR-BO-10002613,AS-10045,CA-2016-148747,9539,477.6660,2,0.150,84.2940,2016-09-25,2016-09-27,"First Class","Aaron Smayling",Corporate,"United States",California,"San Francisco",94110,West,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases
OFF-AR-10001446,AS-10090,US-2017-108063,1896,34.6500,3,0.000,10.3950,2017-12-02,2017-12-05,"First Class","Adam Shillingsburg",Consumer,"United States","New York","New York City",10035,East,"Newell 309","Office Supplies",Art
OFF-BI-10002393,AS-10090,CA-2015-127509,1989,17.2200,3,0.000,7.9212,2015-11-09,2015-11-13,"Standard Class","Adam Shillingsburg",Consumer,"United States","New York","New York City",10035,East,"Binder Posts","Office Supplies",Binders
FUR-TA-10002855,AS-10090,CA-2015-127509,1990,1024.3800,7,0.000,215.1198,2015-11-09,2015-11-13,"Standard Class","Adam Shillingsburg",Consumer,"United States","New York","New York City",10035,East,"Bevis Round Conference Table Top & Single Column Base",Furniture,Tables
OFF-EN-10000781,AS-10090,CA-2015-127509,1991,26.2200,3,0.000,12.3234,2015-11-09,2015-11-13,"Standard Class","Adam Shillingsburg",Consumer,"United States","New York","New York City",10035,East,"#10- 4 1/8" x 9 1/2" Recycled Envelopes","Office Supplies",Envelopes
OFF-PA-10002160,AS-10090,CA-2015-127509,1992,17.3400,3,0.000,8.4966,2015-11-09,2015-11-13,"Standard Class","Adam Shillingsburg",Consumer,"United States","New York","New York City",10035,East,"Xerox 1978","Office Supplies",Paper
OFF-ST-10000649,AS-10090,CA-2017-145877,2403,94.2000,6,0.000,23.5500,2017-04-01,2017-04-04,"Second Class","Adam Shillingsburg",Consumer,"United States","New York","New York City",10035,East,"Hanging Personal Folder File","Office Supplies",Storage
